"Product ID","Name","UPC/PLU","Modifier","Department","Department Code","Retail Price","Unit Cost","In Stock","Taxable Override","Foodstampable Override","Fractional Override","Tags","Price Level 1","Price Level 2","Price Level 3","Price Level 4","Price Level 5","Price Level 6","Price Level 7","Price Level 8","Price Level 9","Linked Product"
"35352244","Jarritos Pineapple 12.5 Fl Oz","00090478410043","0","Soda/Energy Beverages","19","$1.75",,"0",,,,,,,,,,,,,,
"35351723","Jarritos Lime 12.5 Fl Oz","00090478410050","0","Soda/Energy Beverages","19","$1.40",,"0",,,,,,,,,,,,,,
"35352265","Jarritos Grapefruit 12.5 Fl Oz","00090478410074","0","Soda/Energy Beverages","19","$1.50",,"0",,,,,,,,,,,,,,
"35351436","Winston Black 1.00 Pk","00090500000006","0","Tobacco","4","$10.85",,"0",,,,,,,,,,,,,,
"35350963","Winston Menthol 1.00 Pk","00090500000044","0","Tobacco","4","$10.85",,"0",,,,,,,,,,,,,,
"35350597","Maverick Red 100's 1","00090500000389","0","Tobacco","4","$5.05",,"0",,,,,,,,,,,,,,
"35350488","Maverick Red Short","00090500000464","0","Tobacco","4","$8.45",,"0",,,,,,,,,,,,,,
"35350788","Maverick Cigarettes Green Box 100's 20","00090500000518","0","Tobacco","4","$5.05",,"0",,,,,,,,,,,,,,
"35350860","Maverick Gold Box 100s 1 Ct","00090500000532","0","Tobacco","4","$5.25",,"0",,,,,,,,,,,,,,
"35350486","Winston","00090500000570","0","Tobacco","4","$10.50",,"0",,,,,,,,,,,,,,
"35350485","Winston 100","00090500000587","0","Tobacco","4","$5.40",,"0",,,,,,,,,,,,,,
"35351259","Winston Gold Box Regular","00090500000594","0","Tobacco","4","$10.85",,"0",,,,,,,,,,,,,,
"36518680","Fl Winston Gold 100 Box","00090500000617","0","Tobacco","4","$10.85",,"0",,,,,,,,,,,,,,
"35350743","Winston White Box 1","00090500000624","0","Tobacco","4","$10.85",,"0",,,,,,,,,,,,,,
"35350671","Winston Ultra Lights 100's 1","00090500000679","0","Tobacco","4","$10.85",,"0",,,,,,,,,,,,,,
"35351982","Kool","00090500000716","0","Tobacco","4","$9.50",,"0",,,,,,,,,,,,,,
"35351442","Kool","00090500000723","0","Tobacco","4","$7.01",,"0",,,,,,,,,,,,,,
"35351611","Kool","00090500000730","0","Tobacco","4","$9.99",,"0",,,,,,,,,,,,,,
"35350998","Salem Box Menthol 1 Pk","00090500000907","0","Tobacco","4","$8.37",,"0",,,,,,,,,,,,,,
"35350481","Salem","00090500000914","0","Tobacco","4","$10.75",,"0",,,,,,,,,,,,,,
"35350807","Salem Gold Box 1","00090500000938","0","Tobacco","4","$8.37",,"0",,,,,,,,,,,,,,
"35350996","Salem Gold 100's Box 1","00090500000945","0","Tobacco","4","$8.37",,"0",,,,,,,,,,,,,,
"35350645","Winston Ff K 0.50 Ea","00090500010074","0","Tobacco","4","$6.31",,"0",,,,,,,,,,,,,,
"35350647","Winston Ment. King 1 Off","00090500010166","0","Tobacco","4","$6.12",,"0",,,,,,,,,,,,,,
"35352388","Otis Spunkmeyer:wild Blueberry 4.00 Oz","00091752001001","0","Snacks","9","$1.55",,"0",,,,,,,,,,,,,,
"35352386","Otis Spunkmeyer:banana Nut 4.00 Oz","00091752001056","0","Snacks","9","$2.10",,"0",,,,,,,,,,,,,,
"35352387","Otis Spunkmeyer:chocolate Chocolate Chip","00091752001209","0","Snacks","9","$1.55",,"0",,,,,,,,,,,,,,
"35352874","Heineken 7 Oz Bottle","00094100008790","0","Alcohol","5","$1.64",,"0",,,,"Gold Coast",,,,,,,,,,
"35351907","Grabba Cigars","00094922068422","0","Tobacco","4","$1.75",,"0",,,,,,,,,,,,,,
"35351477","Lemon","00095829600555","0","Grocery Non-taxable","3","$0.12",,"0",,,,,,,,,,,,,,
"35351653","Tic Tac: Tropical Adventure 1oz","00098000074480","0","Candy","22","$1.75",,"0",,,,"Sams Club",,,,,,,,,,
"35350508","Kinder Joy","00098100005339","0","Snacks","9","$1.40",,"0",,,,,,,,,,,,,,
"35352936","Kinder Joy (0.7 Oz)","00098520000037","0","Snacks","9","$2.00",,"0",,,,,,,,,,,,,,
"35351409","Dc Kinder Joy","00098733000091","0","Candy","22","$2.61",,"0",,,,,,,,,,,,,,
"35352726","Butterfinger Bar (1.9 Oz)","00099900100873","0","Snacks","9","$1.50",,"0",,,,,,,,,,,,,,
"44002090","Crunch King","00099900722198","0","Candy","22","$2.25",,"0",,,,,,,,,,,,,,
"35352713","Crunch Creamy Milk Chocolate (1.55 Oz)","00099900908363","0","Snacks","9","$1.80",,"0",,,,,,,,,,,,,,
"35350755","Menage A Trois:white Table Wine 750.00 M","00099988071058","0","Alcohol","5","$9.34",,"0",,,,,,,,,,,,,,
"35350560","Menage A Trois:red Table Wine 750.00 Ml","00099988071096","0","Alcohol","5","$11.21",,"0",,,,,,,,,,,,,,
"35350973","Menage A Trois:chardonnay 750.00 Ml","00099988071102","0","Alcohol","5","$11.66",,"0",,,,,,,,,,,,,,
"35350657","Menage A Trois:moscato 750.00 Ml","00099988071157","0","Alcohol","5","$11.21",,"0",,,,,,,,,,,,,,
"35350632","Menage A Trois:pinot Grigio 750.00 Ml","00099988071164","0","Alcohol","5","$9.34",,"0",,,,,,,,,,,,,,
"35350913","Menage A Trois-merlot 750ml","00099988071201","0","Alcohol","5","$11.21",,"0",,,,,,,,,,,,,,
"35350926","Menage A Trois Malbec 750 Ml","00099988071218","0","Alcohol","5","$9.71",,"0",,,,,,,,,,,,,,
"35350797","Menage A Trois Midnight Red Wine Blend 7","00099988071294","0","Alcohol","5","$9.71",,"0",,,,,,,,,,,,,,
"35350618","Menage A Trois Proseco 750ml","00099988071300","0","Alcohol","5","$11.92",,"0",,,,,,,,,,,,,,
"35352150","Menage Trois Moscato 750","00099988071898","0","Alcohol","5","$11.21",,"0",,,,,,,,,,,,,,
"35350733","Menage A Trois Hot Pink 750 Ml","00099988071973","0","Alcohol","5","$11.21",,"0",,,,,,,,,,,,,,
"35350588","Menage A Trois Red Table Wine 750.00 Ml","00099988371080","0","Alcohol","5","$9.34",,"0",,,,,,,,,,,,,,
"35868583","iPhone Charger","00101107862208","0","Non-Tax","1","$12.00",,"0",,,,,,,,,,,,,,
"35350849","Micro Usb For Androi","00107861101102","0","Household","6","$12.47",,"0",,,,,,,,,,,,,,
"35351787","Chicharrones 2 Fl Oz","00123456789128","0","Snacks","9","$3.25",,"0",,,,,,,,,,,,,,
"35372609","Chicharrones 2 Fl Oz","00123457000000","0","Snacks","9","$3.25",,"0",,,,,,,,,,,,,,
"45691560","Feen THC Purple Haze","00186495793228","0","Tobacco","4","$9.99",,"0",,,,,,,,,,,,,,
"45710159","Feen THC Sour Diesel","00186495793259","0","Tobacco","4","$9.99",,"0",,,,,,,,,,,,,,
"45710163","Feen THC Northern","00186495793280","0","Tobacco","4","$9.99",,"0",,,,,,,,,,,,,,
"40650529","Biscolata","00190104156151","0","Candy","22","$1.25",,"0",,,,,,,,,,,,,,
"39533961","Therma Winter Hat pom","00191554103115","0","Non-Tax","1","$6.50","$0.00","0",,,,,,,,,,,,,,
"35352030","Membersmark:orange Juice 52 Fl Oz","00193968016890","0","Drinks","8","$5.99",,"0",,,,,,,,,,,,,,
"35351712","Member Mark's Diced Tomotoes In Tomato J","00193968031206","0","General Food","7","$1.25",,"0",,,,,,,,,,,,,,
"35352283","Plus Alkaline Water","00193968075125","0","Grocery Non-taxable","3","$3.00",,"0",,,,,,,,,,,,,,
"35351797","Animal Cookies","00193968301170","0","Candy","22","$1.25",,"0",,,,,,,,,,,,,,
"47901843","Orange Juice","00193968556587","0","General Food","7","$5.50",,"0",,,,,,,,,,,,,,
"48082493","Members Mark Whole Milk 1 Gal","00193968901424","0","Dairy","12","$5.50",,"0",,,,"Sams Club",,,,,,,,,,
"35350422","Plate 25 Count","00194346053322","0","Grocery Non-taxable","3","$2.69",,"0",,,,,,,,,,,,,,
"35351742","Dinner Plates 4 Pcs","00195464028872","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35351743","Dinner Plates 4pcs","00195464028964","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35351736","Salad Plate 6pc","00195464029077","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"41256813","Bulb","00195464084403","0","Household","6","$1.99",,"0",,,,,,,,,,,,,,
"35351744","Paper Plates 30 Pcs","00195464202968","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35351749","Baverage Napkins","00195464233306","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35350714","Batteries Aaa 8 Count","00195464280768","0","Household","6","$3.50",,"0",,,,,,,,,,,,,,
"35351740","10 Plastic Bowls","00195464360026","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35351542","Super Heavy Duty Aa 1.5v","00195464402719","0","Household","6","$3.25",,"0",,,,,,,,,,,,,,
"35351656","Super Heavy Duty Battries Aaa 1.5 V","00195464402740","0","Household","6","$3.25",,"0",,,,,,,,,,,,,,
"35352876","Razers 2","00195464435564","0","Gen Merch","10","$3.00",,"0",,,,,,,,,,,,,,
"35351751","Baverage Napkins","00195464513507","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35351746","Tumbler Witg Straw","00195464513866","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35351739","Paper Plates 14","00195464513972","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35351737","14 Paper Plates 9x9in","00195464514481","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35351738","Party Paper Plates 14","00195464531075","0","Household","6","$1.25",,"0",,,,,,,,,,,,,,
"35372561","Atomic Boss Hard Punch Berry Blast (16 F","00196383000000","0","Alcohol","5","$5.61",,"0",,,,,,,,,,,,,,
"35351460","Atomic Boss Hard Punch Tropical Fusion (","00196383007559","0","Alcohol","5","$5.61",,"0",,,,,,,,,,,,,,
"35351175","Atomic Boss Hard Punch Berry Blast (16 F","00196383007597","0","Alcohol","5","$5.61",,"0",,,,,,,,,,,,,,
"45628680","Botanera","00199874143323","0","Snacks","9","$3.25",,"0",,,,,,,,,,,,,,
"35350886","T Shirt","00200002023612","0","Household","6","$6.00",,"0",,,,,,,,,,,,,,
"35351633","Hard Steel","00258463648769","0","Alcohol","5","$7.47",,"0",,,,,,,,,,,,,,
"35352256","Type-c To Iphone 6.6ft","00278551322715","0","Household","6","$11.99",,"0",,,,,,,,,,,,,,
"35350892","Advil 1","00305730151122","0","Vitamins/medicine","14","$2.50",,"0",,,,,,,,,,,,,,
"35351179","Tums","00307660739197","0","Vitamins/medicine","14","$2.50",,"0",,,,,,,,,,,,,,
"42419827","Tums Ex Asst Berries","00307667388084","0","Vitamins/medicine","14","$2.50",,"0",,,,,,,,,,,,,,
"35350741","Swan Isoporphyl Alcohol 70% 16 Oz","00308691156106","0","Household","6","$3.00",,"0",,,,,,,,,,,,,,
"35351865","10foot C-type Cord","00310107863300","0","Household","6","$11.99",,"0",,,,,,,,,,,,,,
"35352470","Halls Cough & Throat Relief Honey Lemon","00312546002920","0","General Food","7","$2.10",,"0",,,,,,,,,,,,,,
"35352597","Halls Honey Lemon Cough Relief 9 Tablets","00312546628724","0","Snacks","9","$2.25",,"0",,,,,,,,,,,,,,
"35372661","Halls Honey Lemon Cough Relief 9 Tablets","00312547000000","0","Snacks","9","$2.25",,"0",,,,,,,,,,,,,,
"39368620","Visine Redeye Hyd Comfort","00312547493833","0","Vitamins/medicine","14","$4.50",,"0",,,,,,,,,,,,,,
"35350624","Nyquil","00323900042100","0","Vitamins/medicine","14","$3.38",,"0",,,,,,,,,,,,,,
"35352081","Nyquil","00323900042384","0","Vitamins/medicine","14","$2.50",,"0",,,,,,,,,,,,,,
"35350834","Dayquil 2","00323900042391","0","Vitamins/medicine","14","$2.50",,"0",,,,,,,,,,,,,,
"35350700","Pain Relief 500 Mg Tylenol 40 Ct","00369168328402","0","Vitamins/medicine","14","$2.50",,"0",,,,,,,,,,,,,,
"35350433","Easter Toy","00430002096860","0","Candy","22","$1.00",,"0",,,,,,,,,,,,,,
"35351233","Easter Toy","00430002142581","0","Candy","22","$1.00",,"0",,,,,,,,,,,,,,
"35351551","Easter Toy","00430002143656","0","Candy","22","$1.00",,"0",,,,,,,,,,,,,,
"35350434","Easter Toy","00430002143670","0","Candy","22","$1.00",,"0",,,,,,,,,,,,,,
"35350437","Easter Toy","00430002143977","0","Candy","22","$1.00",,"0",,,,,,,,,,,,,,
"47834729","NYB INDICA 1G","00437823947999","0","Tobacco","4","$60.00",,"0",,,,,,,,,,,,,,
"35351329","Wise Flip Top Sandwich Bags 6.25","00475014011081","0","Household","6","$1.87",,"0",,,,,,,,,,,,,,
"35352006","Burro Primavera","00489741745522","0","Alcohol","5","$7.47",,"0",,,,,,,,,,,,,,
"35350622","Pall Mall","00499050770184","0","Tobacco","4","$5.15",,"0",,,,,,,,,,,,,,
"35350966","Marlboro Special Blend","00499050770221","0","Tobacco","4","$9.43",,"0",,,,"Sams Tobacco",,,,,,,,,,
"35352606","Beef Stick","00499151330010","0","Snacks","9","$1.46",,"0",,,,,,,,,,,,,,
"35352576","Pickled Egg/sausage","00499151330041","0","General Food","7","$1.50",,"0",,,,,,,,,,,,,,
"35352535","Twix Mini","00499151330058","0","Snacks","9","$0.50",,"0",,,,,,,,,,,,,,
"35352055","Snickers Mini","00499151330089","0","Candy","22","$0.50",,"0",,,,,,,,,,,,,,
"35352533","Nutty Buddy","00499151330140","0","Grocery Non-taxable","3","$1.00",,"0",,,,,,,,,,,,,,
"35350472","Kind Minis Pb","00602652257162","0","Drinks","8","$0.70",,"0",,,,,,,,,,,,,,
"35351858","Kind Minis Dark Chocolate","00602652257230","0","Snacks","9","$0.70",,"0",,,,,,,,,,,,,,
"35352048","Kind Minis Caramel Almond 0.7 Fl Oz","00602652257247","0","General Food","7","$0.70",,"0",,,,,,,,,,,,,,
"48260299","Chocolate bosco","00602835514921","0","Ice Cream","11","$4.00",,"0",,,,,,,,,,,,,,
"35350462","Garnier Fructus:sleek N Shine Conditione","00603084491261","0","Household","6","$4.67",,"0",,,,,,,,,,,,,,
"40762706","Super Tech High Mileage Automatic","00605388437297","0","Household","6","$7.75",,"0",,,,,,,,,,,,,,
"35351864","Zyn: Cool Mint 6mg 15 Nicotine Pouches","00609249900036","0","Tobacco","4","$7.00",,"0",,,,,,,,,,,,,,
"38018400","Zyn Cool Mint","00609249900043","0","Tobacco","4","$7.00",,"0",,,,,,,,,,,,,,
"35351689","Zyn:peppermint 6mg 15 Pouches","00609249901033","0","Tobacco","4","$7.00",,"0",,,,,,,,,,,,,,
"35352038","Zyn Spearmint 03mg","00609249902016","0","Tobacco","4","$7.01",,"0",,,,,,,,,,,,,,
"35352519","Zyn:spearmint 6mg 15 Pouches","00609249902023","0","Tobacco","4","$7.00",,"0",,,,,,,,,,,,,,
"35351980","Zun Coffee","00609249904010","0","Tobacco","4","$7.00",,"0",,,,,,,,,,,,,,
"35351842","Zyn Coffee 6mg","00609249904027","0","Tobacco","4","$7.00",,"0",,,,,,,,,,,,,,
"35351208","Zyn Cinnamon 03mg","00609249906014","0","Tobacco","4","$4.86",,"0",,,,,,,,,,,,,,
"39368883","Zyn Nicotine Pouch Cinn","00609249906021","0","Tobacco","4","$7.01",,"0",,,,,,,,,,,,,,
"35351890","Zyn Menthol 3mg","00609249923035","0","Tobacco","4","$7.00",,"0",,,,,,,,,,,,,,
"35352184","Zyn Menthol 6mg","00609249923042","0","Tobacco","4","$7.00",,"0",,,,,,,,,,,,,,
"35352200","Red Bull Amber Edition Strawberry Aprico","00611269001280","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352304","Red Bull Amber Edition Strawberry Aprico","00611269001303","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352738","Red Bull Sea Blue Edition Juneberry (8.4","00611269001624","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35353045","Red Bull Sea Blue Edition Juneberry (12","00611269001648","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35350750","Red Bull Winter Edition Ice Vanilla Berr","00611269001846","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"39258794","Red Bull Iced Vanilla Berry 8.4 oz","00611269001860","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35965190","Red Bull Curuba 12oz","00611269001921","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352327","Red Bull Summer Edition Curuba Elderflow","00611269001945","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35351030","Red Bull Red Edition Sugar Free 8.4 Fl O","00611269002034","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352338","Red Bull Red Edition Watermelon Sugar Fr","00611269002065","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352381","Red Bull Amber Edition Strawberry Aprico","00611269002126","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35351510","Red Bull Amber Edition Strawberry Aprico","00611269002140","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352206","Red Bull Sea Blue Juneberry Sugar Free (","00611269002249","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352609","Red Bull Sea Blue Edition Juneberry Suga","00611269002263","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35350921","Red Bull Winter Edition Sugar Free 12 Fl","00611269002447","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352541","Red Bull Spring Edition Grapefruit & Blo","00611269002607","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352253","Red Bull Spring Edition Grapefruit & Blo","00611269002614","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35351697","Red Bull Summer Edition White Peach (8.4","00611269002683","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35351683","Red Bull Summer Edition White Peach (12","00611269002706","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35351760","Red Bull Summer Edition White Peach Suga","00611269002751","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352757","Red Bull Summer Edition White Peach Suga","00611269002768","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35805209","Red Bull Winter Edition 8.4oz","00611269002843","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35805208","Red Bull Winter Edition 12oz","00611269002867","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35964049","Red Bull Sugar Free Winter Edition 8.4oz","00611269002928","0","Soda/Energy Beverages","19","$2.75","$0.00","0",,,,,,,,,,,,,,
"35964051","Red Bull Sugar Free Winter Edition 12oz","00611269002935","0","Soda/Energy Beverages","19","$3.50","$0.00","0",,,,,,,,,,,,,,
"35352570","Red Bull Pink Edition Wild Berries Sugar","00611269003024","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352392","Red Bull Pink Edition Wild Berries Sugar","00611269003048","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352542","Red Bull Pink Edition Wild Berries (8.4","00611269003109","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352455","Red Bull Pink Edition Wild Berries (12 F","00611269003123","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"43028095","Red Bull Sudachi Lime 8.4 Oz Can","00611269003628","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"43028086","Red Bull Sudachi Lime 12 Oz Can","00611269003642","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"43028092","Redbull Sudachi Lime 8.4 oz sgr free","00611269003703","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"43028078","Red Bull Sugar free sudachi lime 12oz","00611269003727","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"40006135","Red Bull Cherry Sakura 8.4oz Can","00611269003789","0","Soda/Energy Beverages","19","$2.75","$0.00","0",,,,,,,,,,,,,,
"40006175","Red Bull Cherry Sakura 12oz Can","00611269003802","0","Soda/Energy Beverages","19","$3.50","$0.00","0",,,,,,,,,,,,,,
"40006150","Red Bull Sugar Free Cherry Sakura 8.4oz","00611269003840","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"40006187","Red Bull Sugar Free Cherry Sakura 12oz C","00611269003864","0","Soda/Energy Beverages","19","$3.50","$0.00","0",,,,,,,,,,,,,,
"35352218","Red Bull Sugar Free (8.4 Fl Oz)","00611269101713","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35351545","Red Bull Pack Of Four 8 Fl Oz","00611269108026","0","Soda/Energy Beverages","19","$9.34",,"0",,,,,,,,,,,,,,
"35352024","Red Bull Yellow Edition Tropical (12 Fl","00611269113570","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352087","Red Bull Original Energy Drink (20 Fl Oz","00611269133448","0","Soda/Energy Beverages","19","$5.50",,"0",,,,,,,,,,,,,,
"35351941","Red Bull Sugar Free Energy Drink 20 Fl O","00611269133455","0","Soda/Energy Beverages","19","$5.25",,"0",,,,,,,,,,,,,,
"35352654","Red Bull Yellow Edition Tropical (8.4 Fl","00611269163452","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35351991","Redbull Blue Edition 12 Oz","00611269182460","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35351811","Red Bull Blue Edition Blueberry (8.4 Fl","00611269235685","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35351933","Red Bull Coconut Edition Coconut Berry (","00611269281361","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352035","Red Bull Coconut Edition Coconut Berry (","00611269321210","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352425","Red Bull Red Edition Watermelon (8.4 Fl","00611269331240","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35352182","Red Bull Red Edition Watermelon (12 OZ)","00611269332827","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352503","Red Bull Original Energy Drink (16 Fl Oz","00611269546019","0","Soda/Energy Beverages","19","$4.60",,"0",,,,,,,,,,,,,,
"35352254","Red Bull Sugar Free Energy Drink 16 Fl O","00611269546026","0","Soda/Energy Beverages","19","$4.60",,"0",,,,,,,,,,,,,,
"35352285","Red Bull Zero Energy Drink (8.4 Fl Oz)","00611269623727","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35351624","Red Bull Zero Energy Drink (12 Fl Oz)","00611269623734","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352342","Red Bull Energy Drink Sugarfree (12 Fl O","00611269716467","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352652","Red Bull Energy Drink (12 Fl Oz)","00611269818994","0","Soda/Energy Beverages","19","$3.50",,"0",,,,,,,,,,,,,,
"35352848","Red Bull Original (8.4 Fl Oz)","00611269991000","0","Soda/Energy Beverages","19","$2.75",,"0",,,,,,,,,,,,,,
"35350731","Fifo Usb Cable 1","00612046712122","0","Household","6","$7.99",,"0",,,,,,,,,,,,,,
"35352950","Arizona Fruit Punch Gallon (128 Fl Oz)","00613008710194","0","Drinks","8","$4.50",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352054","Arizona Green Tea With Ginseng & Honey G","00613008715120","0","Drinks","8","$4.50",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352715","AZ Green Tea w/ Ginseng & Honey Can 22oz","00613008715267","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35350938","Arizona: Orangeade 23 Oz","00613008715625","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35351035","Arizona Sweet Tea 22 Fl Oz","00613008717711","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352984","AZ Rx Energy Herbal Tonic Can 22oz","00613008718459","0","Soda/Energy Beverages","19","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352624","AZ Fruit Punch Fruit Juice Can 22oz","00613008718763","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35351338","Arizona Grapeade Fruit Juice Cocktail 22","00613008719296","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35351227","Arizona Iced Tea With Peach Flavor Can (","00613008719524","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35350653","Arizona:southern Style - Real Brewed 128","00613008719791","0","Drinks","8","$5.00",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352043","Arizona Kiwi Strawberry Fruit Juice Cock","00613008719845","0","Drinks","8","$4.50",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352947","Arizona Watermelon Fruit Juice Cocktail","00613008720209","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352765","Crazy Stallion Classic Lager Can (24 Fl","00613008720902","0","Alcohol","5","$1.55",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352773","AZ Iced Tea w/ Lemon Flavor Bot 34oz","00613008721756","0","Drinks","8","$1.99","$0.00","0",,,,"AZ Southeast",,,,,,,,,,
"35352626","AZ Green Tea w/ Ginseng & Honey Bot 34oz","00613008721770","0","Drinks","8","$1.99","$0.00","0",,,,"AZ Southeast",,,,,,,,,,
"35352617","AZ Iced Tea w/ Lemon Flavor Bot 20oz","00613008725693","0","Drinks","8","$1.06","$0.00","0",,,,"AZ Southeast",,,,,,,,,,
"35352694","Arizona Green Tea With Ginseng & Honey T","00613008725716","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35353049","Arizona Fruit Punch Fruit Juice Cocktail","00613008725754","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35353062","Arizona Watermelon Fruit Juice Cocktail","00613008725778","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352824","Arizona Mucho Mango Fruit Juice Cocktail","00613008725792","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35351445","Arizona Half & Half Iced Tea & Lemonade","00613008725815","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35351223","Arizona Lemonade Fruit Juice Cocktail 22","00613008726096","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"40914852","Arizona Vapor Water","00613008726195","0","Drinks","8","$1.25",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352710","Arizona Energy Drink Extreme Performance","00613008728045","0","Soda/Energy Beverages","19","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35352586","Arizona Energy Drink Low Carb Perfomance","00613008728069","0","Soda/Energy Beverages","19","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
"35353003","AZ Fruit Punch Fruit Juice Bot 34oz","00613008730147","0","Drinks","8","$1.99","$0.00","0",,,,"AZ Southeast",,,,,,,,,,
"35353007","Arizona Blueberry White Tea With Natural","00613008731021","0","Drinks","8","$1.06",,"0",,,,"AZ Southeast",,,,,,,,,,
